https://asunnot.oikotie.fi/vuokra-asunnot/helsinki/17706140,3,3h+kt,1 425 € / kk,2023-10-24T16:52:38Z,60,Hämeentie 40 A,Kallio,Helsinki,1952,60.1853,24.9603
https://asunnot.oikotie.fi/vuokra-asunnot/helsinki/17706123,3,3h+kt,1 399 € / kk,2023-10-24T16:50:34Z,60,Hämeentie 40 A,Kallio,Helsinki,1952,60.1853,24.9603
https://asunnot.oikotie.fi/vuokra-asunnot/helsinki/17706111,3,3h+kt,1 425 € / kk,2023-10-24T16:50:11Z,60,Hämeentie 40 B,Kallio,Helsinki,1952,60.1853,24.9603
https://asunnot.oikotie.fi/vuokra-asunnot/helsinki/17690265,2,2H+KT,1 360 € / kk,2023-10-16T08:03:44Z,60,Välimerenkatu 10,Jätkäsaari,Helsinki,2018,60.1593,24.9167
https://asunnot.oikotie.fi/vuokra-asunnot/helsinki/17688320,2,"2 h, k, kph, erill wc",1 490 € / kk,2023-10-14T10:59:15Z,62,Linnankoskenkatu 10 A,Töölö,Helsinki,1937,60.1851,24.9178
https://asunnot.oikotie.fi/vuokra-asunnot/helsinki/17597360,2,2H+KK+S,1 225 € / kk,2023-10-05T06:03:14Z,58.5,Eerikinkatu 41,Kamppi,Helsinki,2007,60.1639,24.9256
https://asunnot.oikotie.fi/vuokra-asunnot/helsinki/17587159,2,"2h, k, kh, erill.wc",1 190 € / kk,2023-10-04T13:31:13Z,65,Ainonkatu 4,Etu-Töölö,Helsinki,1910,60.1719,24.9315
https://asunnot.oikotie.fi/vuokra-asunnot/helsinki/17566873,2,2H+K,1 214 € / kk,2023-10-03T11:56:13Z,55.4,Neljäs linja 3-5,Kallio,Helsinki,1946,60.1823,24.9533
https://asunnot.oikotie.fi/vuokra-asunnot/helsinki/17563663,2,2 h + kk + s,1 390 € / kk,2023-10-03T09:45:09Z,57,Apollonkatu 10 A 14,Etu-Töölö,Helsinki,1927,60.1757,24.9263
https://asunnot.oikotie.fi/vuokra-asunnot/helsinki/17562535,2,2H+K+S,1 260 € / kk,2023-10-03T09:07:01Z,57.5,Aleksis Kiven katu 11 a C,Vallila,Helsinki,1990,60.19,24.9525
https://asunnot.oikotie.fi/vuokra-asunnot/helsinki/17524190,2,2 h+k+ruokailutila+kph+lasitettu parveke,1 350 € / kk,2023-09-20T16:06:39Z,63,Punavuorenkatu 14 A,Punavuori,Helsinki,1971,60.1607,24.9369
https://asunnot.oikotie.fi/vuokra-asunnot/helsinki/17411023,2,2h+k,1 285 € / kk,2023-08-11T11:27:04Z,57,Pohjoisranta 24 C,Kruununhaka,Helsinki,1961,60.1759,24.9602
https://asunnot.oikotie.fi/vuokra-asunnot/helsinki/17386391,2,2h+kk,1 125 € / kk,2023-07-26T08:48:29Z,55,Pääskylänrinne 8 A,Sörnäinen,Helsinki,1948,60.1883,24.9665
https://asunnot.oikotie.fi/vuokra-asunnot/helsinki/17363568,2,2H+KT,1 300 € / kk,2023-07-08T08:03:44Z,62,Hietasaarenkuja 3 a,Jätkäsaari,Helsinki,2017,60.1591,24.9212
https://asunnot.oikotie.fi/vuokra-asunnot/helsinki/17347343,2,2h+k+s+lasitettu parv.,1 250 € / kk,2023-06-28T15:44:16Z,66.5,Tuulensuuntori 1 B 47,Hermanni,Helsinki,2008,60.19,24.967
https://asunnot.oikotie.fi/vuokra-asunnot/helsinki/17246489,3,3H+K,1 498 € / kk,2023-04-19T07:32:26Z,78,Haapaniemenkatu 11,Merihaka,Helsinki,1979,60.179,24.9598
https://asunnot.oikotie.fi/vuokra-asunnot/helsinki/16390980,2,2 h +kk + s + terassi,1 190 € / kk,2021-12-15T10:47:18Z,59,Hämeentie 17 a as 3,Sörnäinen,Helsinki,1998,60.1851,24.9611
